C,cache_size,class_weight,decision_function_shape,kernel,Data balancer,Average true rate,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff,Average unclassified from cutoff
8.42263157894737,2048,balanced,ovr,linear,InstanceHardnessThreshold,0.8608642779006552,0.9304777013925613,0.7912508544087492,0.20874914559125082,0.06952229860743875,0.0,0.0,0.0,0.0,0.0
8.42263157894737,2048,balanced,ovr,linear,NearMiss,0.8587852527573924,0.9228450555261767,0.794725449988608,0.20527455001139208,0.07715494447382337,0.0,0.0,0.0,0.0,0.0
8.42263157894737,2048,,ovr,linear,SMOTETomek,0.8526356393845053,0.8870438921205711,0.8182273866484394,0.1817726133515607,0.11295610787942889,0.0,0.0,0.0,0.0,0.0
9.47421052631579,2048,,ovr,linear,None,0.8566096325858634,0.9010752688172042,0.8121439963545227,0.1878560036454773,0.0989247311827957,0.0,0.0,0.0,0.0,0.0
8.948421052631579,2048,balanced,ovr,linear,ClusterCentroids,0.8579115870537842,0.9141371408425876,0.8016860332649807,0.19831396673501936,0.0858628591574123,0.0,0.0,0.0,0.0,0.0
8.42263157894737,2048,balanced,ovr,linear,NeighbourhoodCleaningRule,0.8629422186541783,0.9337563899171514,0.7921280473912052,0.20787195260879474,0.06624361008284858,0.0,0.0,0.0,0.0,0.0
8.948421052631579,2048,,ovr,linear,ClusterCentroids,0.8579115870537842,0.9141371408425876,0.8016860332649807,0.19831396673501936,0.0858628591574123,0.0,0.0,0.0,0.0,0.0
8.948421052631579,2048,balanced,ovr,linear,EditedNearestNeighbours,0.8599803044701316,0.9261237440507668,0.7938368648894963,0.20616313511050355,0.07387625594923321,0.0,0.0,0.0,0.0,0.0
8.948421052631579,2048,,ovr,linear,EditedNearestNeighbours,0.8590077363978669,0.929384805217698,0.7886306675780362,0.21136933242196398,0.07061519478230213,0.0,0.0,0.0,0.0,0.0
8.42263157894737,2048,balanced,ovr,linear,OneSidedSelection,0.8584669843687628,0.9282919090428345,0.7886420596946914,0.21135794030530874,0.07170809095716553,0.0,0.0,0.0,0.0,0.0
8.42263157894737,2048,balanced,ovr,linear,RandomUnderSampler,0.8601682984924933,0.909924202362066,0.810412394622921,0.18958760537707908,0.09007579763793407,0.0,0.0,0.0,0.0,0.0
8.948421052631579,2048,balanced,ovr,linear,InstanceHardnessThreshold,0.8608642779006552,0.9304777013925613,0.7912508544087492,0.20874914559125082,0.06952229860743875,0.0,0.0,0.0,0.0,0.0
8.948421052631579,2048,,ovr,linear,InstanceHardnessThreshold,0.8608642779006552,0.9304777013925613,0.7912508544087492,0.20874914559125082,0.06952229860743875,0.0,0.0,0.0,0.0,0.0
8.42263157894737,2048,balanced,ovr,linear,TomekLinks,0.8596692261879157,0.9271990128679711,0.7921394395078606,0.2078605604921394,0.07280098713202891,0.0,0.0,0.0,0.0,0.0
8.948421052631579,2048,balanced,ovr,linear,NearMiss,0.8587852527573924,0.9228450555261767,0.794725449988608,0.20527455001139208,0.07715494447382337,0.0,0.0,0.0,0.0,0.0
8.948421052631579,2048,,ovr,linear,NearMiss,0.8587852527573924,0.9228450555261767,0.794725449988608,0.20527455001139208,0.07715494447382337,0.0,0.0,0.0,0.0,0.0
8.42263157894737,2048,balanced,ovr,linear,ADASYN,0.8567250749102456,0.9326458663846289,0.7808042834358625,0.2191957165641376,0.06735413361537106,0.0,0.0,0.0,0.0,0.0
8.42263157894737,2048,balanced,ovr,linear,RandomOverSampler,0.8594375192102656,0.9293671778600388,0.7895078605604923,0.21049213943950787,0.07063282213996123,0.0,0.0,0.0,0.0,0.0
9.47421052631579,2048,,ovr,linear,ClusterCentroids,0.8579115870537842,0.9141371408425876,0.8016860332649807,0.19831396673501936,0.0858628591574123,0.0,0.0,0.0,0.0,0.0
8.948421052631579,2048,balanced,ovr,linear,NeighbourhoodCleaningRule,0.8629422186541783,0.9337563899171514,0.7921280473912052,0.20787195260879474,0.06624361008284858,0.0,0.0,0.0,0.0,0.0
9.47421052631579,2048,,ovr,linear,EditedNearestNeighbours,0.8580226918192073,0.9282919090428345,0.7877534745955798,0.21224652540442013,0.07170809095716553,0.0,0.0,0.0,0.0,0.0
8.948421052631579,2048,,ovr,linear,NeighbourhoodCleaningRule,0.8610856771513902,0.9326634937422881,0.7895078605604923,0.21049213943950787,0.06733650625771197,0.0,0.0,0.0,0.0,0.0
8.42263157894737,2048,balanced,ovr,linear,SMOTE,0.8589013788497493,0.923920324343381,0.7938824333561177,0.2061175666438824,0.07607967565661906,0.0,0.0,0.0,0.0,0.0
9.47421052631579,2048,,ovr,linear,InstanceHardnessThreshold,0.8608642779006552,0.9304777013925613,0.7912508544087492,0.20874914559125082,0.06952229860743875,0.0,0.0,0.0,0.0,0.0
8.948421052631579,2048,balanced,ovr,linear,OneSidedSelection,0.8584669843687628,0.9282919090428345,0.7886420596946914,0.21135794030530874,0.07170809095716553,0.0,0.0,0.0,0.0,0.0
8.42263157894737,2048,balanced,ovr,linear,SMOTEENN,0.8283607888766674,0.7480521769786709,0.9086694007746638,0.09133059922533608,0.25194782302132906,0.0,0.0,0.0,0.0,0.0
8.948421052631579,2048,,ovr,linear,OneSidedSelection,0.8579106382127618,0.9228274281685175,0.7929938482570064,0.20700615174299383,0.07717257183148248,0.0,0.0,0.0,0.0,0.0
8.948421052631579,2048,balanced,ovr,linear,RandomUnderSampler,0.8598287399186395,0.9109994711792702,0.8086580086580087,0.19134199134199137,0.08900052882072977,0.0,0.0,0.0,0.0,0.0
8.948421052631579,2048,,ovr,linear,RandomUnderSampler,0.8598287399186395,0.9109994711792702,0.8086580086580087,0.19134199134199137,0.08900052882072977,0.0,0.0,0.0,0.0,0.0
9.47421052631579,2048,,ovr,linear,NearMiss,0.8587852527573924,0.9228450555261767,0.794725449988608,0.20527455001139208,0.07715494447382337,0.0,0.0,0.0,0.0,0.0
8.948421052631579,2048,balanced,ovr,linear,TomekLinks,0.8596692261879157,0.9271990128679711,0.7921394395078606,0.2078605604921394,0.07280098713202891,0.0,0.0,0.0,0.0,0.0
8.948421052631579,2048,,ovr,linear,TomekLinks,0.8580287975358809,0.9195663670015864,0.7964912280701756,0.20350877192982456,0.08043363299841354,0.0,0.0,0.0,0.0,0.0
8.42263157894737,2048,balanced,ovr,linear,SMOTETomek,0.8522017901105824,0.8957341794465009,0.8086694007746639,0.1913305992253361,0.10426582055349902,0.0,0.0,0.0,0.0,0.0
8.948421052631579,2048,balanced,ovr,linear,ADASYN,0.8567250749102456,0.9326458663846289,0.7808042834358625,0.2191957165641376,0.06735413361537106,0.0,0.0,0.0,0.0,0.0
8.948421052631579,2048,,ovr,linear,ADASYN,0.856620340934544,0.9315705975674247,0.7816700843016634,0.21832991569833674,0.06842940243257535,0.0,0.0,0.0,0.0,0.0
9.47421052631579,2048,,ovr,linear,NeighbourhoodCleaningRule,0.8610856771513902,0.9326634937422881,0.7895078605604923,0.21049213943950787,0.06733650625771197,0.0,0.0,0.0,0.0,0.0
9.47421052631579,2048,balanced,ovr,linear,None,0.8591269801107259,0.9304777013925613,0.7877762588288905,0.21222374117110956,0.06952229860743876,0.0,0.0,0.0,0.0,0.0
8.948421052631579,2048,balanced,ovr,linear,RandomOverSampler,0.8594375192102656,0.9293671778600388,0.7895078605604923,0.21049213943950787,0.07063282213996123,0.0,0.0,0.0,0.0,0.0
8.948421052631579,2048,,ovr,linear,RandomOverSampler,0.8594375192102656,0.9293671778600388,0.7895078605604923,0.21049213943950787,0.07063282213996123,0.0,0.0,0.0,0.0,0.0
8.948421052631579,2048,balanced,ovr,linear,SMOTE,0.8589013788497493,0.923920324343381,0.7938824333561177,0.2061175666438824,0.07607967565661906,0.0,0.0,0.0,0.0,0.0
8.948421052631579,2048,,ovr,linear,SMOTE,0.8589013788497493,0.923920324343381,0.7938824333561177,0.2061175666438824,0.07607967565661906,0.0,0.0,0.0,0.0,0.0
9.47421052631579,2048,,ovr,linear,OneSidedSelection,0.8579106382127618,0.9228274281685175,0.7929938482570064,0.20700615174299383,0.07717257183148248,0.0,0.0,0.0,0.0,0.0
9.47421052631579,2048,,ovr,linear,RandomUnderSampler,0.8592822918312079,0.9099065750044067,0.8086580086580087,0.19134199134199137,0.09009342499559315,0.0,0.0,0.0,0.0,0.0
8.948421052631579,2048,balanced,ovr,linear,SMOTEENN,0.8289072369640991,0.7491450731535343,0.9086694007746638,0.09133059922533608,0.2508549268464657,0.0,0.0,0.0,0.0,0.0
8.948421052631579,2048,,ovr,linear,SMOTEENN,0.8236577303313087,0.7221047065044951,0.9252107541581226,0.07478924584187742,0.277895293495505,0.0,0.0,0.0,0.0,0.0
9.47421052631579,2048,,ovr,linear,TomekLinks,0.8580287975358809,0.9195663670015864,0.7964912280701756,0.20350877192982456,0.08043363299841354,0.0,0.0,0.0,0.0,0.0
9.47421052631579,2048,,ovr,linear,ADASYN,0.856620340934544,0.9315705975674247,0.7816700843016634,0.21832991569833674,0.06842940243257535,0.0,0.0,0.0,0.0,0.0
9.47421052631579,2048,,ovr,linear,RandomOverSampler,0.8594375192102656,0.9293671778600388,0.7895078605604923,0.21049213943950787,0.07063282213996123,0.0,0.0,0.0,0.0,0.0
8.948421052631579,2048,balanced,ovr,linear,SMOTETomek,0.8519892045386771,0.8935660144544334,0.810412394622921,0.18958760537707908,0.10643398554556671,0.0,0.0,0.0,0.0,0.0
8.948421052631579,2048,,ovr,linear,SMOTETomek,0.853501440250306,0.8870438921205711,0.8199589883800411,0.18004101161995897,0.11295610787942889,0.0,0.0,0.0,0.0,0.0
10.0,2048,,ovr,linear,None,0.8566096325858634,0.9010752688172042,0.8121439963545227,0.1878560036454773,0.0989247311827957,0.0,0.0,0.0,0.0,0.0
10.0,2048,balanced,ovr,linear,None,0.8591269801107259,0.9304777013925613,0.7877762588288905,0.21222374117110956,0.06952229860743876,0.0,0.0,0.0,0.0,0.0
9.47421052631579,2048,,ovr,linear,SMOTE,0.8589013788497493,0.923920324343381,0.7938824333561177,0.2061175666438824,0.07607967565661906,0.0,0.0,0.0,0.0,0.0
9.47421052631579,2048,balanced,ovr,linear,ClusterCentroids,0.8579115870537842,0.9141371408425876,0.8016860332649807,0.19831396673501936,0.0858628591574123,0.0,0.0,0.0,0.0,0.0
9.47421052631579,2048,balanced,ovr,linear,EditedNearestNeighbours,0.8599803044701316,0.9261237440507668,0.7938368648894963,0.20616313511050355,0.07387625594923321,0.0,0.0,0.0,0.0,0.0
9.47421052631579,2048,,ovr,linear,SMOTEENN,0.8251690172019154,0.7242728714965626,0.9260651629072681,0.07393483709273183,0.27572712850343734,0.0,0.0,0.0,0.0,0.0
9.47421052631579,2048,,ovr,linear,SMOTETomek,0.8540478883377377,0.8881367882954345,0.8199589883800411,0.18004101161995897,0.1118632117045655,0.0,0.0,0.0,0.0,0.0
9.47421052631579,2048,balanced,ovr,linear,InstanceHardnessThreshold,0.8608642779006552,0.9304777013925613,0.7912508544087492,0.20874914559125082,0.06952229860743875,0.0,0.0,0.0,0.0,0.0
1,2048,,ovr,linear,None,0.8601186695887355,0.9228803102414949,0.7973570289359765,0.2026429710640237,0.07711968975850521,0.0,0.0,0.0,0.0,0.0
9.47421052631579,2048,balanced,ovr,linear,NearMiss,0.8587852527573924,0.9228450555261767,0.794725449988608,0.20527455001139208,0.07715494447382337,0.0,0.0,0.0,0.0,0.0
9.47421052631579,2048,balanced,ovr,linear,NeighbourhoodCleaningRule,0.8629422186541783,0.9337563899171514,0.7921280473912052,0.20787195260879474,0.06624361008284858,0.0,0.0,0.0,0.0,0.0
10.0,2048,balanced,ovr,linear,ClusterCentroids,0.8579115870537842,0.9141371408425876,0.8016860332649807,0.19831396673501936,0.0858628591574123,0.0,0.0,0.0,0.0,0.0
10.0,2048,balanced,ovr,linear,EditedNearestNeighbours,0.8604189009613598,0.9261237440507668,0.7947140578719528,0.2052859421280474,0.07387625594923321,0.0,0.0,0.0,0.0,0.0
10.0,2048,,ovr,linear,ClusterCentroids,0.8579115870537842,0.9141371408425876,0.8016860332649807,0.19831396673501936,0.0858628591574123,0.0,0.0,0.0,0.0,0.0
9.47421052631579,2048,balanced,ovr,linear,OneSidedSelection,0.8584669843687628,0.9282919090428345,0.7886420596946914,0.21135794030530874,0.07170809095716553,0.0,0.0,0.0,0.0,0.0
9.47421052631579,2048,balanced,ovr,linear,RandomUnderSampler,0.8592822918312079,0.9099065750044067,0.8086580086580087,0.19134199134199137,0.09009342499559315,0.0,0.0,0.0,0.0,0.0
10.0,2048,,ovr,linear,EditedNearestNeighbours,0.8580226918192073,0.9282919090428345,0.7877534745955798,0.21224652540442013,0.07170809095716553,0.0,0.0,0.0,0.0,0.0
10.0,2048,balanced,ovr,linear,InstanceHardnessThreshold,0.8608642779006552,0.9304777013925613,0.7912508544087492,0.20874914559125082,0.06952229860743875,0.0,0.0,0.0,0.0,0.0
9.47421052631579,2048,balanced,ovr,linear,TomekLinks,0.8596692261879157,0.9271990128679711,0.7921394395078606,0.2078605604921394,0.07280098713202891,0.0,0.0,0.0,0.0,0.0
10.0,2048,balanced,ovr,linear,NearMiss,0.8582388046699606,0.9217521593513132,0.794725449988608,0.20527455001139208,0.07824784064868677,0.0,0.0,0.0,0.0,0.0
10.0,2048,,ovr,linear,InstanceHardnessThreshold,0.8608642779006552,0.9304777013925613,0.7912508544087492,0.20874914559125082,0.06952229860743875,0.0,0.0,0.0,0.0,0.0
9.47421052631579,2048,balanced,ovr,linear,ADASYN,0.8567250749102456,0.9326458663846289,0.7808042834358625,0.2191957165641376,0.06735413361537106,0.0,0.0,0.0,0.0,0.0
1,2048,,ovr,linear,ClusterCentroids,0.8622879189705431,0.9315705975674247,0.7930052403736615,0.20699475962633854,0.06842940243257535,0.0,0.0,0.0,0.0,0.0
9.47421052631579,2048,balanced,ovr,linear,RandomOverSampler,0.8594375192102656,0.9293671778600388,0.7895078605604923,0.21049213943950787,0.07063282213996123,0.0,0.0,0.0,0.0,0.0
10.0,2048,,ovr,linear,NearMiss,0.8582388046699606,0.9217521593513132,0.794725449988608,0.20527455001139208,0.07824784064868677,0.0,0.0,0.0,0.0,0.0
1,2048,,ovr,linear,EditedNearestNeighbours,0.8645639355588143,0.9369998237264235,0.7921280473912055,0.20787195260879468,0.06300017627357658,0.0,0.0,0.0,0.0,0.0
9.47421052631579,2048,balanced,ovr,linear,SMOTE,0.8589013788497493,0.923920324343381,0.7938824333561177,0.2061175666438824,0.07607967565661906,0.0,0.0,0.0,0.0,0.0
10.0,2048,balanced,ovr,linear,NeighbourhoodCleaningRule,0.8629422186541783,0.9337563899171514,0.7921280473912052,0.20787195260879474,0.06624361008284858,0.0,0.0,0.0,0.0,0.0
1,2048,,ovr,linear,InstanceHardnessThreshold,0.8633751190870788,0.9337563899171514,0.7929938482570061,0.20700615174299383,0.06624361008284858,0.0,0.0,0.0,0.0,0.0
10.0,2048,,ovr,linear,NeighbourhoodCleaningRule,0.8610856771513902,0.9326634937422881,0.7895078605604923,0.21049213943950787,0.06733650625771197,0.0,0.0,0.0,0.0,0.0
9.47421052631579,2048,balanced,ovr,linear,SMOTEENN,0.8284686404728708,0.7491450731535343,0.9077922077922077,0.0922077922077922,0.2508549268464657,0.0,0.0,0.0,0.0,0.0
1,2048,,ovr,linear,NearMiss,0.8631594158946715,0.9315705975674247,0.7947482342219185,0.20525176577808157,0.06842940243257535,0.0,0.0,0.0,0.0,0.0
10.0,2048,balanced,ovr,linear,OneSidedSelection,0.8584669843687628,0.9282919090428345,0.7886420596946914,0.21135794030530874,0.07170809095716553,0.0,0.0,0.0,0.0,0.0
10.0,2048,balanced,ovr,linear,RandomUnderSampler,0.8587446574226055,0.9088313061872024,0.8086580086580087,0.19134199134199137,0.09116869381279746,0.0,0.0,0.0,0.0,0.0
10.0,2048,,ovr,linear,OneSidedSelection,0.8579106382127618,0.9228274281685175,0.7929938482570064,0.20700615174299383,0.07717257183148248,0.0,0.0,0.0,0.0,0.0
10.0,2048,,ovr,linear,RandomUnderSampler,0.8587446574226055,0.9088313061872024,0.8086580086580087,0.19134199134199137,0.09116869381279746,0.0,0.0,0.0,0.0,0.0
10.0,2048,balanced,ovr,linear,TomekLinks,0.8596692261879157,0.9271990128679711,0.7921394395078606,0.2078605604921394,0.07280098713202891,0.0,0.0,0.0,0.0,0.0
1,2048,,ovr,linear,NeighbourhoodCleaningRule,0.8636867425763581,0.9369998237264235,0.7903736614262931,0.20962633857370697,0.06300017627357658,0.0,0.0,0.0,0.0,0.0
9.47421052631579,2048,balanced,ovr,linear,SMOTETomek,0.8523230670542036,0.892490745637229,0.812155388471178,0.18784461152882206,0.10750925436277103,0.0,0.0,0.0,0.0,0.0
1,2048,balanced,ovr,linear,None,0.8627120057246138,0.9315529702097655,0.7938710412394624,0.20612895876053772,0.06844702979023444,0.0,0.0,0.0,0.0,0.0
10.0,2048,balanced,ovr,linear,ADASYN,0.8567250749102456,0.9326458663846289,0.7808042834358625,0.2191957165641376,0.06735413361537106,0.0,0.0,0.0,0.0,0.0
10.0,2048,balanced,ovr,linear,RandomOverSampler,0.8594375192102656,0.9293671778600388,0.7895078605604923,0.21049213943950787,0.07063282213996123,0.0,0.0,0.0,0.0,0.0
10.0,2048,,ovr,linear,TomekLinks,0.8580287975358809,0.9195663670015864,0.7964912280701756,0.20350877192982456,0.08043363299841354,0.0,0.0,0.0,0.0,0.0
1,2048,,ovr,linear,OneSidedSelection,0.8633720014665768,0.9337387625594923,0.7930052403736615,0.20699475962633854,0.06626123744050767,0.0,0.0,0.0,0.0,0.0
1,2048,,ovr,linear,RandomUnderSampler,0.8655934581899679,0.9294553146483341,0.8017316017316017,0.19826839826839826,0.07054468535166579,0.0,0.0,0.0,0.0,0.0
10.0,2048,,ovr,linear,ADASYN,0.856620340934544,0.9315705975674247,0.7816700843016634,0.21832991569833674,0.06842940243257535,0.0,0.0,0.0,0.0,0.0
10.0,2048,,ovr,linear,RandomOverSampler,0.8594375192102656,0.9293671778600388,0.7895078605604923,0.21049213943950787,0.07063282213996123,0.0,0.0,0.0,0.0,0.0
10.0,2048,balanced,ovr,linear,SMOTE,0.8589013788497493,0.923920324343381,0.7938824333561177,0.2061175666438824,0.07607967565661906,0.0,0.0,0.0,0.0,0.0
1,2048,,ovr,linear,TomekLinks,0.8633720014665768,0.9337387625594923,0.7930052403736615,0.20699475962633854,0.06626123744050767,0.0,0.0,0.0,0.0,0.0
1,2048,,ovr,linear,ADASYN,0.8595319454590516,0.9347964040190374,0.7842674868990658,0.21573251310093414,0.06520359598096245,0.0,0.0,0.0,0.0,0.0
1,2048,,ovr,linear,RandomOverSampler,0.8615154599637886,0.9326458663846289,0.7903850535429484,0.20961494645705173,0.06735413361537106,0.0,0.0,0.0,0.0,0.0
10.0,2048,,ovr,linear,SMOTE,0.8589013788497493,0.923920324343381,0.7938824333561177,0.2061175666438824,0.07607967565661906,0.0,0.0,0.0,0.0,0.0
10.0,2048,balanced,ovr,linear,SMOTEENN,0.8295615366477344,0.751330865503261,0.9077922077922077,0.0922077922077922,0.24866913449673897,0.0,0.0,0.0,0.0,0.0
1,2048,,ovr,linear,SMOTE,0.862270291612884,0.9315353428521066,0.7930052403736615,0.20699475962633854,0.06846465714789353,0.0,0.0,0.0,0.0,0.0
1,2048,balanced,ovr,linear,ClusterCentroids,0.8622879189705431,0.9315705975674247,0.7930052403736615,0.20699475962633854,0.06842940243257535,0.0,0.0,0.0,0.0,0.0
10.0,2048,,ovr,linear,SMOTEENN,0.8257066516105175,0.725348140313767,0.9260651629072681,0.07393483709273183,0.27465185968623307,0.0,0.0,0.0,0.0,0.0
1,2048,balanced,ovr,linear,EditedNearestNeighbours,0.8638194116366344,0.9337563899171514,0.7938824333561176,0.20611756664388245,0.06624361008284858,0.0,0.0,0.0,0.0,0.0
10.0,2048,balanced,ovr,linear,SMOTETomek,0.851451570130075,0.892490745637229,0.8104123946229209,0.18958760537707905,0.10750925436277103,0.0,0.0,0.0,0.0,0.0
1,2048,,ovr,linear,SMOTEENN,0.827877395040411,0.7296668429402433,0.9260879471405787,0.07391205285942128,0.27033315705975675,0.0,0.0,0.0,0.0,0.0
1,2048,balanced,ovr,linear,InstanceHardnessThreshold,0.8633751190870788,0.9337563899171514,0.7929938482570061,0.20700615174299383,0.06624361008284858,0.0,0.0,0.0,0.0,0.0
10.0,2048,,ovr,linear,SMOTETomek,0.8544807887706383,0.8881367882954345,0.820824789245842,0.17917521075415813,0.1118632117045655,0.0,0.0,0.0,0.0,0.0
1,2048,,ovr,linear,SMOTETomek,0.8604483300940203,0.917433456724837,0.8034632034632034,0.19653679653679654,0.08256654327516307,0.0,0.0,0.0,0.0,0.0
1,2048,balanced,ovr,linear,NearMiss,0.8631594158946715,0.9315705975674247,0.7947482342219185,0.20525176577808157,0.06842940243257535,0.0,0.0,0.0,0.0,0.0
1,2048,balanced,ovr,linear,NeighbourhoodCleaningRule,0.8650025320500424,0.9369998237264235,0.7930052403736615,0.20699475962633854,0.06300017627357658,0.0,0.0,0.0,0.0,0.0
1,2048,balanced,ovr,linear,OneSidedSelection,0.8663023177384835,0.9413537810682179,0.7912508544087492,0.20874914559125082,0.058646218931782124,0.0,0.0,0.0,0.0,0.0
1,2048,balanced,ovr,linear,RandomUnderSampler,0.8655934581899679,0.9294553146483341,0.8017316017316017,0.19826839826839826,0.07054468535166579,0.0,0.0,0.0,0.0,0.0
1,2048,balanced,ovr,linear,TomekLinks,0.8663023177384835,0.9413537810682179,0.7912508544087492,0.20874914559125082,0.058646218931782124,0.0,0.0,0.0,0.0,0.0
1,2048,balanced,ovr,linear,ADASYN,0.8595319454590516,0.9347964040190374,0.7842674868990658,0.21573251310093414,0.06520359598096245,0.0,0.0,0.0,0.0,0.0
1,2048,balanced,ovr,linear,RandomOverSampler,0.8615154599637886,0.9326458663846289,0.7903850535429484,0.20961494645705173,0.06735413361537106,0.0,0.0,0.0,0.0,0.0
1,2048,balanced,ovr,linear,SMOTE,0.862270291612884,0.9315353428521066,0.7930052403736615,0.20699475962633854,0.06846465714789353,0.0,0.0,0.0,0.0,0.0
1,2048,balanced,ovr,linear,SMOTEENN,0.8339051862626135,0.7643927375286443,0.9034176349965822,0.09658236500341762,0.23560726247135555,0.0,0.0,0.0,0.0,0.0
1,2048,balanced,ovr,linear,SMOTETomek,0.8614344590624198,0.9228803102414949,0.7999886078833448,0.20001139211665528,0.07711968975850521,0.0,0.0,0.0,0.0,0.0
